ファイル名,ラベル名,ファイルのディレクトリパス,タイトル,資料のURL,当該画像のフルサイズのURL(IIIF Image API)
1148563_46_0.jpg,picture_outdoor,picture_outdoor\1148563_46_0.jpg,南支那及南洋調査,https://dl.ndl.go.jp/info:ndljp/pid/1148563,"https://www.dl.ndl.go.jp/api/iiif/1148563/R0000046/pct:56.6,55.1,32.1,29.5/full/0/default.jpg"
1150408_59_0.jpg,picture_outdoor,picture_outdoor\1150408_59_0.jpg,川越線荒川橋梁工事誌,https://dl.ndl.go.jp/info:ndljp/pid/1150408,"https://www.dl.ndl.go.jp/api/iiif/1150408/R0000059/pct:33.6,19.0,12.6,28.8/full/0/default.jpg"
1154801_30_0.jpg,picture_outdoor,picture_outdoor\1154801_30_0.jpg,古蹟調査報告,https://dl.ndl.go.jp/info:ndljp/pid/1154801,"https://www.dl.ndl.go.jp/api/iiif/1154801/R0000030/pct:11.2,49.4,35.8,39.0/full/0/default.jpg"
1157590_413_3.jpg,picture_outdoor,picture_outdoor\1157590_413_3.jpg,古蹟調査報告,https://dl.ndl.go.jp/info:ndljp/pid/1157590,"https://www.dl.ndl.go.jp/api/iiif/1157590/R0000413/pct:53.5,63.0,30.9,25.8/full/0/default.jpg"
1157617_207_0.jpg,picture_outdoor,picture_outdoor\1157617_207_0.jpg,古蹟調査報告,https://dl.ndl.go.jp/info:ndljp/pid/1157617,"https://www.dl.ndl.go.jp/api/iiif/1157617/R0000207/pct:13.6,13.3,32.8,36.8/full/0/default.jpg"
1157632_109_0.jpg,picture_outdoor,picture_outdoor\1157632_109_0.jpg,古蹟調査報告,https://dl.ndl.go.jp/info:ndljp/pid/1157632,"https://www.dl.ndl.go.jp/api/iiif/1157632/R0000109/pct:15.6,13.5,29.7,32.6/full/0/default.jpg"
1157658_33_0.jpg,picture_outdoor,picture_outdoor\1157658_33_0.jpg,新日本の工業地帯,https://dl.ndl.go.jp/info:ndljp/pid/1157658,"https://www.dl.ndl.go.jp/api/iiif/1157658/R0000033/pct:14.9,22.2,28.4,26.5/full/0/default.jpg"
1169702_48_0.jpg,picture_outdoor,picture_outdoor\1169702_48_0.jpg,少年日本地理,https://dl.ndl.go.jp/info:ndljp/pid/1169702,"https://www.dl.ndl.go.jp/api/iiif/1169702/R0000048/pct:50.5,35.1,22.3,24.4/full/0/default.jpg"
1170918_276_0.jpg,picture_outdoor,picture_outdoor\1170918_276_0.jpg,岐阜市史,https://dl.ndl.go.jp/info:ndljp/pid/1170918,"https://www.dl.ndl.go.jp/api/iiif/1170918/R0000276/pct:14.0,15.4,29.4,31.0/full/0/default.jpg"
1171258_196_0.jpg,picture_outdoor,picture_outdoor\1171258_196_0.jpg,日下義雄伝,https://dl.ndl.go.jp/info:ndljp/pid/1171258,"https://www.dl.ndl.go.jp/api/iiif/1171258/R0000196/pct:20.0,20.5,26.3,28.4/full/0/default.jpg"
1171258_205_0.jpg,picture_outdoor,picture_outdoor\1171258_205_0.jpg,日下義雄伝,https://dl.ndl.go.jp/info:ndljp/pid/1171258,"https://www.dl.ndl.go.jp/api/iiif/1171258/R0000205/pct:25.3,25.6,16.2,33.0/full/0/default.jpg"
1171545_10_0.jpg,picture_outdoor,picture_outdoor\1171545_10_0.jpg,峡谷と温泉,https://dl.ndl.go.jp/info:ndljp/pid/1171545,"https://www.dl.ndl.go.jp/api/iiif/1171545/R0000010/pct:11.7,16.9,31.7,67.7/full/0/default.jpg"
1171545_128_1.jpg,picture_outdoor,picture_outdoor\1171545_128_1.jpg,峡谷と温泉,https://dl.ndl.go.jp/info:ndljp/pid/1171545,"https://www.dl.ndl.go.jp/api/iiif/1171545/R0000128/pct:29.7,50.0,16.9,32.6/full/0/default.jpg"
1171545_21_0.jpg,picture_outdoor,picture_outdoor\1171545_21_0.jpg,峡谷と温泉,https://dl.ndl.go.jp/info:ndljp/pid/1171545,"https://www.dl.ndl.go.jp/api/iiif/1171545/R0000021/pct:13.5,16.6,32.4,68.9/full/0/default.jpg"
1171545_21_2.jpg,picture_outdoor,picture_outdoor\1171545_21_2.jpg,峡谷と温泉,https://dl.ndl.go.jp/info:ndljp/pid/1171545,"https://www.dl.ndl.go.jp/api/iiif/1171545/R0000021/pct:35.6,17.4,10.6,21.9/full/0/default.jpg"
1171545_32_0.jpg,picture_outdoor,picture_outdoor\1171545_32_0.jpg,峡谷と温泉,https://dl.ndl.go.jp/info:ndljp/pid/1171545,"https://www.dl.ndl.go.jp/api/iiif/1171545/R0000032/pct:14.9,19.9,33.4,63.9/full/0/default.jpg"
1171545_39_0.jpg,picture_outdoor,picture_outdoor\1171545_39_0.jpg,峡谷と温泉,https://dl.ndl.go.jp/info:ndljp/pid/1171545,"https://www.dl.ndl.go.jp/api/iiif/1171545/R0000039/pct:32.3,16.1,15.8,45.0/full/0/default.jpg"
1171545_39_2.jpg,picture_outdoor,picture_outdoor\1171545_39_2.jpg,峡谷と温泉,https://dl.ndl.go.jp/info:ndljp/pid/1171545,"https://www.dl.ndl.go.jp/api/iiif/1171545/R0000039/pct:21.8,59.0,25.0,24.2/full/0/default.jpg"
1171545_55_0.jpg,picture_outdoor,picture_outdoor\1171545_55_0.jpg,峡谷と温泉,https://dl.ndl.go.jp/info:ndljp/pid/1171545,"https://www.dl.ndl.go.jp/api/iiif/1171545/R0000055/pct:15.8,16.0,31.9,66.5/full/0/default.jpg"
1171545_58_0.jpg,picture_outdoor,picture_outdoor\1171545_58_0.jpg,峡谷と温泉,https://dl.ndl.go.jp/info:ndljp/pid/1171545,"https://www.dl.ndl.go.jp/api/iiif/1171545/R0000058/pct:16.5,47.8,32.1,36.7/full/0/default.jpg"
1171545_5_0.jpg,picture_outdoor,picture_outdoor\1171545_5_0.jpg,峡谷と温泉,https://dl.ndl.go.jp/info:ndljp/pid/1171545,"https://www.dl.ndl.go.jp/api/iiif/1171545/R0000005/pct:11.8,7.3,31.9,85.0/full/0/default.jpg"
1171545_63_0.jpg,picture_outdoor,picture_outdoor\1171545_63_0.jpg,峡谷と温泉,https://dl.ndl.go.jp/info:ndljp/pid/1171545,"https://www.dl.ndl.go.jp/api/iiif/1171545/R0000063/pct:17.2,17.5,31.5,66.5/full/0/default.jpg"
1171545_88_0.jpg,picture_outdoor,picture_outdoor\1171545_88_0.jpg,峡谷と温泉,https://dl.ndl.go.jp/info:ndljp/pid/1171545,"https://www.dl.ndl.go.jp/api/iiif/1171545/R0000088/pct:15.6,16.9,31.9,67.4/full/0/default.jpg"
1171597_231_0.jpg,picture_outdoor,picture_outdoor\1171597_231_0.jpg,撃滅 : 日本海海戦秘史,https://dl.ndl.go.jp/info:ndljp/pid/1171597,"https://www.dl.ndl.go.jp/api/iiif/1171597/R0000231/pct:16.2,21.2,23.6,57.5/full/0/default.jpg"
1171978_41_0.jpg,picture_outdoor,picture_outdoor\1171978_41_0.jpg,昭和之新帝国 : 御即位紀念,https://dl.ndl.go.jp/info:ndljp/pid/1171978,"https://www.dl.ndl.go.jp/api/iiif/1171978/R0000041/pct:21.3,13.5,61.3,73.0/full/0/default.jpg"
1172011_176_0.jpg,picture_outdoor,picture_outdoor\1172011_176_0.jpg,国民世界地理,https://dl.ndl.go.jp/info:ndljp/pid/1172011,"https://www.dl.ndl.go.jp/api/iiif/1172011/R0000176/pct:56.3,20.9,18.1,32.8/full/0/default.jpg"
1172191_21_0.jpg,picture_outdoor,picture_outdoor\1172191_21_0.jpg,宮崎県写真帖,https://dl.ndl.go.jp/info:ndljp/pid/1172191,"https://www.dl.ndl.go.jp/api/iiif/1172191/R0000021/pct:9.0,22.7,35.5,56.6/full/0/default.jpg"
1173744_107_0.jpg,picture_outdoor,picture_outdoor\1173744_107_0.jpg,印度旅行,https://dl.ndl.go.jp/info:ndljp/pid/1173744,"https://www.dl.ndl.go.jp/api/iiif/1173744/R0000107/pct:12.4,58.1,29.3,27.5/full/0/default.jpg"
1173744_118_0.jpg,picture_outdoor,picture_outdoor\1173744_118_0.jpg,印度旅行,https://dl.ndl.go.jp/info:ndljp/pid/1173744,"https://www.dl.ndl.go.jp/api/iiif/1173744/R0000118/pct:59.6,56.7,25.8,25.1/full/0/default.jpg"
1173744_133_0.jpg,picture_outdoor,picture_outdoor\1173744_133_0.jpg,印度旅行,https://dl.ndl.go.jp/info:ndljp/pid/1173744,"https://www.dl.ndl.go.jp/api/iiif/1173744/R0000133/pct:11.5,60.1,30.8,26.0/full/0/default.jpg"
1173744_156_0.jpg,picture_outdoor,picture_outdoor\1173744_156_0.jpg,印度旅行,https://dl.ndl.go.jp/info:ndljp/pid/1173744,"https://www.dl.ndl.go.jp/api/iiif/1173744/R0000156/pct:52.8,15.8,30.3,26.0/full/0/default.jpg"
1173744_6_1.jpg,picture_outdoor,picture_outdoor\1173744_6_1.jpg,印度旅行,https://dl.ndl.go.jp/info:ndljp/pid/1173744,"https://www.dl.ndl.go.jp/api/iiif/1173744/R0000006/pct:52.6,15.8,26.1,20.5/full/0/default.jpg"
1173744_72_0.jpg,picture_outdoor,picture_outdoor\1173744_72_0.jpg,印度旅行,https://dl.ndl.go.jp/info:ndljp/pid/1173744,"https://www.dl.ndl.go.jp/api/iiif/1173744/R0000072/pct:55.2,15.5,28.6,26.1/full/0/default.jpg"
1173744_82_0.jpg,picture_outdoor,picture_outdoor\1173744_82_0.jpg,印度旅行,https://dl.ndl.go.jp/info:ndljp/pid/1173744,"https://www.dl.ndl.go.jp/api/iiif/1173744/R0000082/pct:12.9,16.0,28.3,30.6/full/0/default.jpg"
1173949_28_0.jpg,picture_outdoor,picture_outdoor\1173949_28_0.jpg,大阪府官幣社現行特殊慣行神事,https://dl.ndl.go.jp/info:ndljp/pid/1173949,"https://www.dl.ndl.go.jp/api/iiif/1173949/R0000028/pct:44.8,20.4,33.5,63.5/full/0/default.jpg"
1174001_79_0.jpg,picture_outdoor,picture_outdoor\1174001_79_0.jpg,秋田叢書,https://dl.ndl.go.jp/info:ndljp/pid/1174001,"https://www.dl.ndl.go.jp/api/iiif/1174001/R0000079/pct:15.2,18.5,32.5,69.5/full/0/default.jpg"
1175054_10_0.jpg,picture_outdoor,picture_outdoor\1175054_10_0.jpg,国立公園候補地阿寒,https://dl.ndl.go.jp/info:ndljp/pid/1175054,"https://www.dl.ndl.go.jp/api/iiif/1175054/R0000010/pct:0.0,14.5,80.3,68.7/full/0/default.jpg"
1175084_322_1.jpg,picture_outdoor,picture_outdoor\1175084_322_1.jpg,世界古代文化史,https://dl.ndl.go.jp/info:ndljp/pid/1175084,"https://www.dl.ndl.go.jp/api/iiif/1175084/R0000322/pct:58.2,16.8,20.3,19.6/full/0/default.jpg"
1175404_213_1.jpg,picture_outdoor,picture_outdoor\1175404_213_1.jpg,中華五十日游記 : 附・中華留学生教育小史・中華教育視察紀要,https://dl.ndl.go.jp/info:ndljp/pid/1175404,"https://www.dl.ndl.go.jp/api/iiif/1175404/R0000213/pct:13.9,53.6,29.5,30.2/full/0/default.jpg"
1176954_44_0.jpg,picture_outdoor,picture_outdoor\1176954_44_0.jpg,近畿行脚 : 史蹟と地理伝説を尋ねて,https://dl.ndl.go.jp/info:ndljp/pid/1176954,"https://www.dl.ndl.go.jp/api/iiif/1176954/R0000044/pct:19.4,23.0,26.3,58.7/full/0/default.jpg"
1177307_126_0.jpg,picture_outdoor,picture_outdoor\1177307_126_0.jpg,五都遊記,https://dl.ndl.go.jp/info:ndljp/pid/1177307,"https://www.dl.ndl.go.jp/api/iiif/1177307/R0000126/pct:19.6,23.0,27.0,29.3/full/0/default.jpg"
1177482_94_0.jpg,picture_outdoor,picture_outdoor\1177482_94_0.jpg,上毛山川,https://dl.ndl.go.jp/info:ndljp/pid/1177482,"https://www.dl.ndl.go.jp/api/iiif/1177482/R0000094/pct:22.7,24.6,46.3,45.9/full/0/default.jpg"
1178441_405_0.jpg,picture_outdoor,picture_outdoor\1178441_405_0.jpg,木浦府史,https://dl.ndl.go.jp/info:ndljp/pid/1178441,"https://www.dl.ndl.go.jp/api/iiif/1178441/R0000405/pct:52.2,52.5,28.3,29.5/full/0/default.jpg"
1178514_94_0.jpg,picture_outdoor,picture_outdoor\1178514_94_0.jpg,万二千峰の金剛山 : 朝鮮,https://dl.ndl.go.jp/info:ndljp/pid/1178514,"https://www.dl.ndl.go.jp/api/iiif/1178514/R0000094/pct:10.3,16.4,34.1,65.5/full/0/default.jpg"
1182293_11_0.jpg,picture_outdoor,picture_outdoor\1182293_11_0.jpg,京都太秦聖徳太子報徳会誌 : 附・太秦能楽会紀要,https://dl.ndl.go.jp/info:ndljp/pid/1182293,"https://www.dl.ndl.go.jp/api/iiif/1182293/R0000011/pct:11.1,18.3,34.0,66.2/full/0/default.jpg"
1182293_13_0.jpg,picture_outdoor,picture_outdoor\1182293_13_0.jpg,京都太秦聖徳太子報徳会誌 : 附・太秦能楽会紀要,https://dl.ndl.go.jp/info:ndljp/pid/1182293,"https://www.dl.ndl.go.jp/api/iiif/1182293/R0000013/pct:10.9,11.7,34.9,77.8/full/0/default.jpg"
1182293_15_0.jpg,picture_outdoor,picture_outdoor\1182293_15_0.jpg,京都太秦聖徳太子報徳会誌 : 附・太秦能楽会紀要,https://dl.ndl.go.jp/info:ndljp/pid/1182293,"https://www.dl.ndl.go.jp/api/iiif/1182293/R0000015/pct:11.5,14.8,35.0,70.0/full/0/default.jpg"
1183531_90_0.jpg,picture_outdoor,picture_outdoor\1183531_90_0.jpg,静岡県浜名郡誌,https://dl.ndl.go.jp/info:ndljp/pid/1183531,"https://www.dl.ndl.go.jp/api/iiif/1183531/R0000090/pct:10.4,53.6,36.3,33.1/full/0/default.jpg"
1183558_177_0.jpg,picture_outdoor,picture_outdoor\1183558_177_0.jpg,横須賀海軍船廠史,https://dl.ndl.go.jp/info:ndljp/pid/1183558,"https://www.dl.ndl.go.jp/api/iiif/1183558/R0000177/pct:11.2,45.5,35.6,45.8/full/0/default.jpg"
1185688_301_3.jpg,picture_outdoor,picture_outdoor\1185688_301_3.jpg,建築土木資料集覧,https://dl.ndl.go.jp/info:ndljp/pid/1185688,"https://www.dl.ndl.go.jp/api/iiif/1185688/R0000301/pct:16.0,18.0,21.1,12.4/full/0/default.jpg"
1186448_23_0.jpg,picture_outdoor,picture_outdoor\1186448_23_0.jpg,阿久根町郷土誌,https://dl.ndl.go.jp/info:ndljp/pid/1186448,"https://www.dl.ndl.go.jp/api/iiif/1186448/R0000023/pct:13.3,15.1,28.6,28.5/full/0/default.jpg"
1186712_243_1.jpg,picture_outdoor,picture_outdoor\1186712_243_1.jpg,石川県石川郡誌,https://dl.ndl.go.jp/info:ndljp/pid/1186712,"https://www.dl.ndl.go.jp/api/iiif/1186712/R0000243/pct:14.5,57.7,25.8,27.4/full/0/default.jpg"
1186712_555_0.jpg,picture_outdoor,picture_outdoor\1186712_555_0.jpg,石川県石川郡誌,https://dl.ndl.go.jp/info:ndljp/pid/1186712,"https://www.dl.ndl.go.jp/api/iiif/1186712/R0000555/pct:50.2,19.7,26.7,29.5/full/0/default.jpg"
1186712_555_1.jpg,picture_outdoor,picture_outdoor\1186712_555_1.jpg,石川県石川郡誌,https://dl.ndl.go.jp/info:ndljp/pid/1186712,"https://www.dl.ndl.go.jp/api/iiif/1186712/R0000555/pct:15.5,21.5,26.1,28.3/full/0/default.jpg"
1186712_599_0.jpg,picture_outdoor,picture_outdoor\1186712_599_0.jpg,石川県石川郡誌,https://dl.ndl.go.jp/info:ndljp/pid/1186712,"https://www.dl.ndl.go.jp/api/iiif/1186712/R0000599/pct:55.2,21.8,18.0,39.7/full/0/default.jpg"
1186905_80_1.jpg,picture_outdoor,picture_outdoor\1186905_80_1.jpg,石川県史,https://dl.ndl.go.jp/info:ndljp/pid/1186905,"https://www.dl.ndl.go.jp/api/iiif/1186905/R0000080/pct:16.2,18.4,27.2,58.5/full/0/default.jpg"
1190446_145_0.jpg,picture_outdoor,picture_outdoor\1190446_145_0.jpg,鮮支巡礼行,https://dl.ndl.go.jp/info:ndljp/pid/1190446,"https://www.dl.ndl.go.jp/api/iiif/1190446/R0000145/pct:52.0,21.0,23.5,17.9/full/0/default.jpg"
1190484_216_1.jpg,picture_outdoor,picture_outdoor\1190484_216_1.jpg,大大阪画報,https://dl.ndl.go.jp/info:ndljp/pid/1190484,"https://www.dl.ndl.go.jp/api/iiif/1190484/R0000216/pct:56.6,15.2,26.5,48.2/full/0/default.jpg"
1191416_339_0.jpg,picture_outdoor,picture_outdoor\1191416_339_0.jpg,長崎の美術史,https://dl.ndl.go.jp/info:ndljp/pid/1191416,"https://www.dl.ndl.go.jp/api/iiif/1191416/R0000339/pct:17.9,18.5,31.8,32.0/full/0/default.jpg"
1191418_94_0.jpg,picture_outdoor,picture_outdoor\1191418_94_0.jpg,長崎の美術史,https://dl.ndl.go.jp/info:ndljp/pid/1191418,"https://www.dl.ndl.go.jp/api/iiif/1191418/R0000094/pct:19.6,17.0,30.2,43.1/full/0/default.jpg"
1191452_8_1.jpg,picture_outdoor,picture_outdoor\1191452_8_1.jpg,登山第一課,https://dl.ndl.go.jp/info:ndljp/pid/1191452,"https://www.dl.ndl.go.jp/api/iiif/1191452/R0000008/pct:13.2,19.9,31.1,62.2/full/0/default.jpg"
1191580_11_0.jpg,picture_outdoor,picture_outdoor\1191580_11_0.jpg,南部利直公,https://dl.ndl.go.jp/info:ndljp/pid/1191580,"https://www.dl.ndl.go.jp/api/iiif/1191580/R0000011/pct:10.5,20.6,31.5,31.0/full/0/default.jpg"
1192391_186_0.jpg,picture_outdoor,picture_outdoor\1192391_186_0.jpg,ブラジル物語,https://dl.ndl.go.jp/info:ndljp/pid/1192391,"https://www.dl.ndl.go.jp/api/iiif/1192391/R0000186/pct:15.3,18.7,31.4,26.5/full/0/default.jpg"
1192587_21_0.jpg,picture_outdoor,picture_outdoor\1192587_21_0.jpg,三菱長崎造船所史,https://dl.ndl.go.jp/info:ndljp/pid/1192587,"https://www.dl.ndl.go.jp/api/iiif/1192587/R0000021/pct:48.8,27.0,36.2,46.8/full/0/default.jpg"
1192627_84_0.jpg,picture_outdoor,picture_outdoor\1192627_84_0.jpg,満・鮮,https://dl.ndl.go.jp/info:ndljp/pid/1192627,"https://www.dl.ndl.go.jp/api/iiif/1192627/R0000084/pct:15.3,17.5,31.6,32.4/full/0/default.jpg"
1207119_18_0.jpg,picture_outdoor,picture_outdoor\1207119_18_0.jpg,昭和九年九月廿一日颱風調査報告,https://dl.ndl.go.jp/info:ndljp/pid/1207119,"https://www.dl.ndl.go.jp/api/iiif/1207119/R0000018/pct:59.8,16.0,29.6,32.8/full/0/default.jpg"
1207119_50_0.jpg,picture_outdoor,picture_outdoor\1207119_50_0.jpg,昭和九年九月廿一日颱風調査報告,https://dl.ndl.go.jp/info:ndljp/pid/1207119,"https://www.dl.ndl.go.jp/api/iiif/1207119/R0000050/pct:17.3,14.5,24.3,34.4/full/0/default.jpg"
1207376_98_1.jpg,picture_outdoor,picture_outdoor\1207376_98_1.jpg,詩と人と境,https://dl.ndl.go.jp/info:ndljp/pid/1207376,"https://www.dl.ndl.go.jp/api/iiif/1207376/R0000098/pct:13.0,14.8,26.6,21.8/full/0/default.jpg"
1208578_256_1.jpg,picture_outdoor,picture_outdoor\1208578_256_1.jpg,牛込区史,https://dl.ndl.go.jp/info:ndljp/pid/1208578,"https://www.dl.ndl.go.jp/api/iiif/1208578/R0000256/pct:17.5,18.5,26.0,21.3/full/0/default.jpg"
1208856_247_1.jpg,picture_outdoor,picture_outdoor\1208856_247_1.jpg,欧米管見,https://dl.ndl.go.jp/info:ndljp/pid/1208856,"https://www.dl.ndl.go.jp/api/iiif/1208856/R0000247/pct:54.0,64.4,20.0,18.7/full/0/default.jpg"
1209109_97_0.jpg,picture_outdoor,picture_outdoor\1209109_97_0.jpg,神奈川県文化展覧会記念写真帖,https://dl.ndl.go.jp/info:ndljp/pid/1209109,"https://www.dl.ndl.go.jp/api/iiif/1209109/R0000097/pct:17.4,21.7,56.9,61.8/full/0/default.jpg"
1209306_75_0.jpg,picture_outdoor,picture_outdoor\1209306_75_0.jpg,郷土研究,https://dl.ndl.go.jp/info:ndljp/pid/1209306,"https://www.dl.ndl.go.jp/api/iiif/1209306/R0000075/pct:14.1,17.2,29.5,27.3/full/0/default.jpg"
1209411_26_0.jpg,picture_outdoor,picture_outdoor\1209411_26_0.jpg,郷土博物館陳列品解説,https://dl.ndl.go.jp/info:ndljp/pid/1209411,"https://www.dl.ndl.go.jp/api/iiif/1209411/R0000026/pct:12.5,18.1,34.0,64.9/full/0/default.jpg"
1210866_274_0.jpg,picture_outdoor,picture_outdoor\1210866_274_0.jpg,大東京概観 : 市域拡張記念,https://dl.ndl.go.jp/info:ndljp/pid/1210866,"https://www.dl.ndl.go.jp/api/iiif/1210866/R0000274/pct:12.6,14.0,33.8,73.0/full/0/default.jpg"
1211752_72_0.jpg,picture_outdoor,picture_outdoor\1211752_72_0.jpg,高等青年講座,https://dl.ndl.go.jp/info:ndljp/pid/1211752,"https://www.dl.ndl.go.jp/api/iiif/1211752/R0000072/pct:17.1,17.0,26.3,25.0/full/0/default.jpg"
1211997_23_0.jpg,picture_outdoor,picture_outdoor\1211997_23_0.jpg,昭和御大礼奉祝志,https://dl.ndl.go.jp/info:ndljp/pid/1211997,"https://www.dl.ndl.go.jp/api/iiif/1211997/R0000023/pct:50.0,20.0,31.9,64.5/full/0/default.jpg"
1214300_13_0.jpg,picture_outdoor,picture_outdoor\1214300_13_0.jpg,万葉集草木考,https://dl.ndl.go.jp/info:ndljp/pid/1214300,"https://www.dl.ndl.go.jp/api/iiif/1214300/R0000013/pct:15.1,18.2,29.3,63.1/full/0/default.jpg"
1218085_96_0.jpg,picture_outdoor,picture_outdoor\1218085_96_0.jpg,軍艦写真帖,https://dl.ndl.go.jp/info:ndljp/pid/1218085,"https://www.dl.ndl.go.jp/api/iiif/1218085/R0000096/pct:0.0,18.8,12.0,28.7/full/0/default.jpg"
1218578_154_1.jpg,picture_outdoor,picture_outdoor\1218578_154_1.jpg,北の鳥・南の鳥 : 観察と紀行,https://dl.ndl.go.jp/info:ndljp/pid/1218578,"https://www.dl.ndl.go.jp/api/iiif/1218578/R0000154/pct:7.3,55.6,24.6,36.2/full/0/default.jpg"
1218583_28_0.jpg,picture_outdoor,picture_outdoor\1218583_28_0.jpg,行幸記念誌,https://dl.ndl.go.jp/info:ndljp/pid/1218583,"https://www.dl.ndl.go.jp/api/iiif/1218583/R0000028/pct:13.0,18.2,29.5,61.5/full/0/default.jpg"
1218664_224_0.jpg,picture_outdoor,picture_outdoor\1218664_224_0.jpg,吉備郡史,https://dl.ndl.go.jp/info:ndljp/pid/1218664,"https://www.dl.ndl.go.jp/api/iiif/1218664/R0000224/pct:53.9,49.5,29.1,37.4/full/0/default.jpg"
1218664_337_0.jpg,picture_outdoor,picture_outdoor\1218664_337_0.jpg,吉備郡史,https://dl.ndl.go.jp/info:ndljp/pid/1218664,"https://www.dl.ndl.go.jp/api/iiif/1218664/R0000337/pct:52.9,15.0,22.4,21.8/full/0/default.jpg"
1223555_12_1.jpg,picture_outdoor,picture_outdoor\1223555_12_1.jpg,維新史に於ける会津,https://dl.ndl.go.jp/info:ndljp/pid/1223555,"https://www.dl.ndl.go.jp/api/iiif/1223555/R0000012/pct:11.4,56.2,29.3,27.1/full/0/default.jpg"
1224193_470_0.jpg,picture_outdoor,picture_outdoor\1224193_470_0.jpg,最新大日本地理精義,https://dl.ndl.go.jp/info:ndljp/pid/1224193,"https://www.dl.ndl.go.jp/api/iiif/1224193/R0000470/pct:49.8,54.2,26.0,28.0/full/0/default.jpg"
1224716_301_0.jpg,picture_outdoor,picture_outdoor\1224716_301_0.jpg,先賢遺芳,https://dl.ndl.go.jp/info:ndljp/pid/1224716,"https://www.dl.ndl.go.jp/api/iiif/1224716/R0000301/pct:28.9,21.0,37.6,23.0/full/0/default.jpg"
1224992_98_2.jpg,picture_outdoor,picture_outdoor\1224992_98_2.jpg,図解化学工業,https://dl.ndl.go.jp/info:ndljp/pid/1224992,"https://www.dl.ndl.go.jp/api/iiif/1224992/R0000098/pct:21.3,11.5,19.1,39.8/full/0/default.jpg"
1225440_27_1.jpg,picture_outdoor,picture_outdoor\1225440_27_1.jpg,日本鉱業発達史,https://dl.ndl.go.jp/info:ndljp/pid/1225440,"https://www.dl.ndl.go.jp/api/iiif/1225440/R0000027/pct:29.9,16.2,48.3,33.9/full/0/default.jpg"
1229214_17_0.jpg,picture_outdoor,picture_outdoor\1229214_17_0.jpg,十一国無銭旅行記,https://dl.ndl.go.jp/info:ndljp/pid/1229214,"https://www.dl.ndl.go.jp/api/iiif/1229214/R0000017/pct:47.1,50.5,29.1,25.0/full/0/default.jpg"
1229214_17_1.jpg,picture_outdoor,picture_outdoor\1229214_17_1.jpg,十一国無銭旅行記,https://dl.ndl.go.jp/info:ndljp/pid/1229214,"https://www.dl.ndl.go.jp/api/iiif/1229214/R0000017/pct:23.1,44.7,15.0,32.0/full/0/default.jpg"
1230268_65_0.jpg,picture_outdoor,picture_outdoor\1230268_65_0.jpg,王子製紙株式会社案内,https://dl.ndl.go.jp/info:ndljp/pid/1230268,"https://www.dl.ndl.go.jp/api/iiif/1230268/R0000065/pct:16.3,13.5,68.3,46.2/full/0/default.jpg"
1231169_43_1.jpg,picture_outdoor,picture_outdoor\1231169_43_1.jpg,東洋建築史参考図集,https://dl.ndl.go.jp/info:ndljp/pid/1231169,"https://www.dl.ndl.go.jp/api/iiif/1231169/R0000043/pct:53.3,10.0,37.1,38.7/full/0/default.jpg"
1231203_37_0.jpg,picture_outdoor,picture_outdoor\1231203_37_0.jpg,南学読本,https://dl.ndl.go.jp/info:ndljp/pid/1231203,"https://www.dl.ndl.go.jp/api/iiif/1231203/R0000037/pct:17.5,20.0,23.5,24.6/full/0/default.jpg"
1231442_118_0.jpg,picture_outdoor,picture_outdoor\1231442_118_0.jpg,日本名所集,https://dl.ndl.go.jp/info:ndljp/pid/1231442,"https://www.dl.ndl.go.jp/api/iiif/1231442/R0000118/pct:56.7,9.9,37.3,69.5/full/0/default.jpg"
1233323_101_1.jpg,picture_outdoor,picture_outdoor\1233323_101_1.jpg,[香川県]国宝並ニ史蹟名勝天然紀念物調査報告,https://dl.ndl.go.jp/info:ndljp/pid/1233323,"https://www.dl.ndl.go.jp/api/iiif/1233323/R0000101/pct:53.0,18.0,27.4,32.8/full/0/default.jpg"
1233323_101_2.jpg,picture_outdoor,picture_outdoor\1233323_101_2.jpg,[香川県]国宝並ニ史蹟名勝天然紀念物調査報告,https://dl.ndl.go.jp/info:ndljp/pid/1233323,"https://www.dl.ndl.go.jp/api/iiif/1233323/R0000101/pct:52.7,53.5,27.0,31.6/full/0/default.jpg"
